latitude,longitude,sample date,nir,green,swir16,swir22,ndmi,mndwi,pet,month,sample_year,pop_density_nn,distance_km_to_pd_cell,river_mouthORjunction,river_mouth,river_junction
-32.761111,26.629444,2014-04-22,16268.5,10545.0,16821.0,13337.5,-0.0166971395759984,-0.2293356720017531,153.40001,2014-03-31,2014,290.0940246582031,0.24648814430060392,0,0,0
-32.761111,26.629444,2014-05-26,16268.5,10545.0,16821.0,13337.5,-0.0166971395759984,-0.2293356720017531,153.40001,2014-05-31,2014,290.0940246582031,0.24648814430060392,0,0,0
-32.802778,27.856389,2015-08-24,14958.0,8634.0,11684.5,9569.0,0.1228675987613775,-0.1501341142308726,155.6,2015-07-31,2015,9.773042678833008,0.3815016265737089,0,0,0
-32.99163889,27.64002778,2011-11-24,17585.0,9949.5,13643.0,10482.0,0.126232867939029,-0.1565539896153432,158.2,2011-11-30,2011,46.56295776367188,0.5437661802103837,0,0,0
-32.579167,27.366667,2014-05-27,12323.0,8226.5,10719.0,8994.0,0.0696120128461071,-0.1315615845451419,135.6,2014-05-31,2014,8.780628204345703,0.27693544409803744,0,0,0
-32.802778,27.856389,2014-10-30,14831.0,9084.5,13506.5,10759.5,0.0467401852668725,-0.1957416670355442,152.0,2014-10-31,2014,9.637731552124023,0.3815016265737089,0,0,0
-32.99163889,27.64002778,2012-11-15,16912.0,10002.5,13444.5,10740.5,0.1142259483141995,-0.1467991640721621,150.3,2012-10-31,2012,51.94940185546875,0.5437661802103837,0,0,0
-32.515278,28.015556,2013-05-08,17240.5,10271.5,11701.5,9038.0,0.1913827655310621,-0.0650798707504661,131.8,2013-04-30,2013,1.2324271202087402,0.4598816216965283,0,0,0
-32.605278,25.885,2013-10-10,15316.0,10640.5,16707.5,14486.0,-0.043452464596312,-0.2218443761883859,189.40001,2013-09-30,2013,1.4503675699234009,0.1402591013518024,0,0,0
-32.579167,27.366667,2014-03-04,15589.0,8887.0,11351.5,9096.0,0.1572910673521278,-0.1217728586604732,135.6,2014-02-28,2014,8.780628204345703,0.27693544409803744,0,0,0
-32.515278,28.015556,2011-01-19,15234.0,9528.0,10237.0,8548.0,0.1961838954104668,-0.035871490007589,131.2,2011-01-31,2011,1.3938639163970947,0.4598816216965283,0,0,0
-32.515278,28.015556,2014-04-10,14961.0,10121.5,11054.0,8926.5,0.1501825869690563,-0.0440367405728316,131.8,2014-03-31,2014,1.1969814300537107,0.4598816216965283,0,0,0
-34.096389,24.439167,2014-01-07,15394.0,8462.5,10996.0,8837.5,0.1666540356195528,-0.1302001695916944,60.5,2013-12-31,2014,1.7834725379943848,0.26884909902085036,0,0,0
-33.18536111,27.39075,2012-06-28,13564.0,8843.0,11268.5,9335.0,0.0924393436021343,-0.1206026402804359,136.40001,2012-06-30,2012,31.02780532836914,0.4560290899800604,0,0,0
-33.771111,25.386667,2013-11-08,17001.5,9381.0,13052.0,10363.5,0.1314156421049129,-0.1636428475906024,170.0,2013-10-31,2013,505.3200073242188,0.04150071355448281,0,0,0
-34.096389,24.439167,2011-03-09,12003.0,8511.0,9158.0,8134.5,0.1344454420868579,-0.03661780519554,130.0,2011-02-28,2011,1.6331089735031128,0.26884909902085036,0,0,0
-31.903056,25.482222,2012-12-03,16465.5,10506.0,14084.0,11861.0,0.0779554493526899,-0.1455063033753552,209.2,2012-11-30,2012,1.4883977174758911,0.4162283082562196,0,0,0
-31.905,25.43,2013-10-07,12986.5,9911.0,14071.0,12004.5,-0.0400813083248637,-0.1734634309065125,198.7,2013-09-30,2013,33.921958923339844,0.20192657659503516,0,0,0
-33.506389,26.744722,2015-10-06,16080.0,8799.0,11108.0,8986.5,0.1828747977048698,-0.1159893504797301,165.2,2015-09-30,2015,5.9088850021362305,0.20145700758483068,0,0,0
-33.731111,24.618333,2013-03-27,12638.0,8598.5,10324.5,8955.0,0.1007512248230811,-0.0912117528933039,161.40001,2013-03-31,2013,6.710563659667969,0.2056223756965007,0,0,0
-32.173889,27.3725,2013-04-04,12250.0,8410.5,10140.0,8469.5,0.094238499330058,-0.0932319883561085,147.6,2013-03-31,2013,0.8805850744247437,0.4019634678977967,0,0,0
-33.771111,25.386667,2013-12-06,14525.5,9493.5,12425.5,9973.0,0.0814267233413417,-0.1305705998093262,170.0,2013-11-30,2013,505.3200073242188,0.04150071355448281,0,0,0
-33.001667,25.161389,2015-07-23,9931.0,8774.5,10868.5,9855.5,-0.0450731988749729,-0.1066028610701007,214.40001,2015-06-30,2015,2.6413953304290767,0.324865598352976,0,0,0
-32.579167,27.366667,2011-02-07,15484.0,8414.5,11543.5,9059.0,0.1457959485709,-0.1567792363964317,135.7,2011-01-31,2011,10.562309265136719,0.27693544409803744,0,0,0
-33.18536111,27.39075,2014-07-10,16796.0,9058.5,11893.0,9330.0,0.1709017393426052,-0.135288642817936,159.40001,2014-06-30,2014,30.141206741333008,0.4560290899800604,0,0,0
-32.802778,27.856389,2014-09-04,14831.0,9084.5,13506.5,10759.5,0.0467401852668725,-0.1957416670355442,152.0,2014-08-31,2014,9.637731552124023,0.3815016265737089,0,0,0
-32.713889,26.296667,2013-01-31,17110.5,9526.0,13607.0,10687.5,0.1140555058191584,-0.1764146457441742,162.90001,2013-01-31,2013,558.9755249023438,0.22287330685702952,0,0,0
-32.802778,27.856389,2015-05-04,15311.0,8566.5,12265.0,9699.5,0.1104583695967508,-0.177543623838897,155.6,2015-04-30,2015,9.773042678833008,0.3815016265737089,0,0,0
-32.99163889,27.64002778,2014-09-04,14549.5,9557.5,13574.0,11127.5,0.0346862943801447,-0.1736376802196132,156.3,2014-08-31,2014,42.040828704833984,0.5437661802103837,0,0,0
-31.905,25.43,2013-03-04,14444.5,10651.5,13762.5,11796.0,0.0241783954337575,-0.1274268862128282,186.90001,2013-02-28,2013,33.921958923339844,0.20192657659503516,0,0,0
-33.001667,25.161389,2014-01-09,14188.5,10804.0,16741.5,14415.0,-0.0825412221144519,-0.2155524495834157,117.700005,2013-12-31,2014,2.8892006874084473,0.324865598352976,0,0,0
-32.99163889,27.64002778,2015-12-16,17012.0,9354.5,13105.5,10271.5,0.1297086411554744,-0.1670080142475504,158.40001,2015-11-30,2015,39.78410339355469,0.5437661802103837,0,0,0
-33.329167,26.0775,2011-05-06,12739.0,8937.0,11027.0,9319.0,0.0720356812252798,-0.1046884391905424,149.7,2011-04-30,2011,1.9649803638458248,0.06033105693891206,0,0,0
-33.771111,25.386667,2015-05-27,15480.5,9049.0,12915.5,10322.0,0.0903296238906888,-0.1760340549523086,179.8,2015-04-30,2015,500.79388427734375,0.04150071355448281,0,0,0
-32.605278,25.885,2012-11-06,15908.0,9961.0,14036.0,11511.0,0.0625166978359604,-0.1698128932783257,192.8,2012-10-31,2012,0.7580317854881286,0.1402591013518024,0,0,0
-33.18536111,27.39075,2012-12-04,17771.0,9804.0,12258.0,9800.0,0.1835891971094608,-0.1112319825945059,153.40001,2012-11-30,2012,31.02780532836914,0.4560290899800604,0,0,0
-33.18536111,27.39075,2012-11-15,17771.0,9804.0,12258.0,9800.0,0.1835891971094608,-0.1112319825945059,153.40001,2012-10-31,2012,31.02780532836914,0.4560290899800604,0,0,0
-32.043333,27.822778,2015-07-13,12584.0,9705.5,12837.0,11138.5,-0.0099524015577672,-0.1389153820561156,168.6,2015-06-30,2015,97.786865234375,0.4426661034719633,0,0,0
-32.00055556,28.58166667,2011-01-19,13279.5,11389.5,8597.5,7995.0,0.2140147186542944,0.1396907990193619,127.200005,2011-01-31,2011,44.051284790039055,0.5708455731452748,0,0,0
-33.506389,26.744722,2015-06-24,13161.0,8418.0,10108.5,8514.0,0.1311803003932186,-0.0912476722532583,165.2,2015-05-31,2015,5.9088850021362305,0.20145700758483068,0,0,0
-33.731111,24.618333,2012-06-21,12462.5,8451.5,10133.5,8602.0,0.1030713400601876,-0.0905030938929239,151.7,2012-06-30,2012,6.3452911376953125,0.2056223756965007,0,0,0
-32.515278,28.015556,2012-02-22,18103.0,10000.0,11384.0,9032.0,0.2278631261233764,-0.0647212869435088,132.0,2012-02-29,2012,1.2817661762237549,0.4598816216965283,0,0,0
-34.096389,24.439167,2014-04-23,14102.5,8290.0,10425.0,8611.5,0.1499337478340638,-0.1140796152818588,134.2,2014-03-31,2014,1.7834725379943848,0.26884909902085036,0,0,0
-32.515278,28.015556,2014-12-01,17661.5,10059.5,11990.0,9450.5,0.1912719423975178,-0.0875530057370911,156.7,2014-11-30,2014,1.1969814300537107,0.4598816216965283,0,0,0
-32.99163889,27.64002778,2014-01-16,16959.5,9266.0,12864.5,9973.0,0.1373055257510729,-0.1626036465511391,132.5,2013-12-31,2014,42.040828704833984,0.5437661802103837,0,0,0
-33.202778,24.235556,2011-09-12,14525.5,9493.5,12425.5,9973.0,0.0814267233413417,-0.1305705998093262,193.3,2011-08-31,2011,0.0527627505362033,0.21103275984308797,0,0,0
-31.905,25.43,2015-12-28,14806.0,10362.5,13830.0,11956.5,0.0340829724821902,-0.1433295442802515,214.2,2015-11-30,2015,33.59621810913086,0.20192657659503516,0,0,0
-33.23778,26.99472,2012-11-08,12442.5,10792.0,10398.0,9639.0,0.0895120509621067,0.0185936762623878,168.0,2012-10-31,2012,1.8033955097198489,0.01979447710939395,0,0,0
-31.905,25.43,2014-05-19,12888.0,9263.5,11584.0,10126.0,0.0532853873814972,-0.1113083103489621,188.0,2014-04-30,2014,35.31074905395508,0.20192657659503516,0,0,0
-33.506389,26.744722,2015-08-18,12993.5,8568.0,10654.0,8911.0,0.0989322338513584,-0.1085214857975231,165.2,2015-07-31,2015,5.9088850021362305,0.20145700758483068,0,0,0
-33.771111,25.386667,2012-12-06,17562.0,9492.0,13559.5,10235.0,0.1286088395482223,-0.1764527254191693,171.40001,2012-11-30,2012,472.0313720703125,0.04150071355448281,0,0,0
-33.18536111,27.39075,2014-09-04,15883.0,9083.5,12135.5,9484.0,0.1337509145742991,-0.1438333568971198,159.40001,2014-08-31,2014,30.141206741333008,0.4560290899800604,0,0,0
-32.043333,27.822778,2015-09-28,13619.5,10046.5,13105.0,10969.0,0.0192519972310052,-0.1321080707513546,168.6,2015-09-30,2015,97.786865234375,0.4426661034719633,0,0,0
-33.001667,25.161389,2015-01-08,13955.5,10670.0,17303.5,14835.5,-0.1071051537157298,-0.2371351457629534,81.200005,2014-12-31,2015,2.6413953304290767,0.324865598352976,0,0,0
-33.23778,26.99472,2013-03-27,14525.5,9493.5,12425.5,9973.0,0.0814267233413417,-0.1305705998093262,152.8,2013-03-31,2013,2.146589756011963,0.01979447710939395,0,0,0
