country,latitude,longitude,sample date,nir,green,swir16,swir22,ndmi,mndwi,pet,total alkalinity,electrical conductance,dissolved reactive phosphorus,month,province,sample_year,pop_density_nn,distance_km_to_pd_cell,river_mouth,river_junction,river_mouthORjunction
South Africa,-29.641944,30.6875,2012-07-11,12086.0,9034.0,12299.0,10460.0,-0.0087348779987697,-0.1530492663947867,135.1,59.407,372.0,14.0,2012-07-31,KwaZulu-Natal,2012,227.22566223144528,0.4642978382639692,0,0,0
South Africa,-28.883333,27.89,2012-07-11,11721.0,9556.5,12718.5,10920.5,-0.0408150739581413,-0.1419528619528613,162.7,90.724,245.6,75.0,2012-07-31,Free State,2012,642.4806518554688,0.5541763308929436,0,0,0
South Africa,-30.568333,29.422778,2012-07-11,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,139.40001,58.773,203.2,15.0,2012-07-31,KwaZulu-Natal,2012,10.205312728881836,0.4457006896866399,0,0,0
South Africa,-30.86013889,29.07125,2012-07-11,11742.0,9698.0,12146.5,10156.0,-0.0169328337903174,-0.1120877108654347,147.2,86.516,225.8,10.0,2012-07-31,Eastern Cape,2012,2.393419027328491,0.34758891584585094,0,0,0
South Africa,-30.570833,29.150556,2012-07-11,12739.5,9601.0,14189.5,11833.0,-0.0538452968918264,-0.1928711040121049,142.3,70.524,179.8,10.0,2012-07-31,KwaZulu-Natal,2012,1.683116793632507,0.23031919375938378,0,0,0
South Africa,-30.77586667,29.03221667,2012-07-11,14205.0,9956.5,15440.0,12645.5,-0.0416596390622363,-0.215915578918354,148.0,92.04,238.5,10.0,2012-07-31,Eastern Cape,2012,0.0,0.5648870893153273,0,0,0
South Africa,-34.250556,20.9925,2012-07-11,11170.0,8230.0,9770.0,8573.0,0.0668576886341926,-0.0855555555555551,181.5,30.917,442.0,13.0,2012-07-31,Western Cape,2012,3.4704906940460205,0.4873315852034621,0,0,0
South Africa,-28.44555556,32.325,2012-10-09,16928.5,10391.5,15007.0,12099.0,0.0601681514302263,-0.1817233301179196,136.2,88.807,965.0,24.0,2012-10-31,KwaZulu-Natal,2012,5.344507694244385,0.2949519472556297,1,0,0
South Africa,-26.648056,27.089444,2012-07-12,13940.0,9697.0,16870.0,12889.0,-0.0950989938331707,-0.2699966123386145,171.8,216.026,672.0,11.0,2012-07-31,North West,2012,0.1989130228757858,0.3752994468553524,0,0,0
South Africa,-27.902778,24.615556,2012-07-12,13853.5,10392.0,16579.5,14284.0,-0.0895738178950478,-0.2294088204215552,229.7,172.776,1096.0,14.0,2012-07-31,North West,2012,2.7149693965911865,0.443217027375609,0,0,0
South Africa,-28.768056,20.720556,2012-07-12,11673.5,9471.0,10961.5,9423.0,0.0314557101833442,-0.0729475100942123,270.80002,159.534,621.0,10.0,2012-07-31,Northern Cape,2012,20.968683242797848,0.367901886774376,0,0,0
South Africa,-31.031389,28.883333,2012-07-12,10667.5,9890.0,9810.0,8602.0,0.0418752289097788,0.0040609137055837,145.3,49.224,144.8,10.0,2012-07-31,Eastern Cape,2012,0.7240242362022399,0.3426232706047273,0,0,0
South Africa,-29.7775,29.470833,2012-07-16,14298.0,9785.0,15402.0,12477.0,-0.037171717171717,-0.2230118712033977,136.1,32.982,72.6,10.0,2012-07-31,KwaZulu-Natal,2012,6.338775157928467,0.26127764077064153,0,0,0
South Africa,-29.987778,29.851667,2012-07-16,12826.0,9240.0,12866.0,10791.0,-0.0015569048731122,-0.164027865737808,135.90001,41.699,103.4,10.0,2012-07-31,KwaZulu-Natal,2012,2.7653648853302,0.12111532157799401,0,0,0
South Africa,-29.744167,29.905833,2012-07-16,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,140.6,45.456,95.2,19.0,2012-07-31,KwaZulu-Natal,2012,132.7152862548828,0.3643538138320387,0,0,0
South Africa,-33.897778,20.012778,2012-07-16,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,198.5,19.208,363.2,28.0,2012-07-31,Western Cape,2012,117.54991149902344,0.22083394691381056,0,0,0
South Africa,-27.01011111,26.69808333,2012-07-17,10633.5,8869.0,10258.5,9185.0,0.017949454336588,-0.0726440988106126,184.40001,126.835,693.0,30.0,2012-07-31,Free State,2012,77.57394409179686,0.4661833456428153,0,0,0
South Africa,-34.065833,20.404167,2012-07-17,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,193.7,32.473,520.0,12.0,2012-07-31,Western Cape,2012,1.1324682235717771,0.3444428522793028,0,0,0
South Africa,-25.127778,27.628889,2012-07-17,14013.0,10564.0,17917.5,15109.0,-0.1222812044910035,-0.2581851377209759,178.2,263.702,724.0,163.0,2012-07-31,North West,2012,3.1926157474517822,0.22343853018284332,0,0,0
South Africa,-25.20639,27.558,2012-07-17,18619.0,13866.0,19875.5,17563.5,-0.0326410266401692,-0.1781041151104717,176.5,173.932,773.0,10.0,2012-07-31,North West,2012,6.547674179077148,0.38339570310403576,0,0,0
South Africa,-24.69514,27.40906,2012-07-17,6407.5,5000.5,6273.5,5273.5,0.0105669899850168,-0.1129146709242494,178.7,238.07,948.0,144.0,2012-07-31,Limpopo,2012,2.179882764816284,0.25304733863162004,0,0,0
South Africa,-25.73411,27.21422,2012-07-17,13672.0,10108.0,15792.0,13121.0,-0.0719522128699427,-0.2194594594594586,167.3,5.0,37.68,17.0,2012-07-31,North West,2012,0.1603274643421173,0.5174356431402992,0,0,0
South Africa,-27.363611,31.783333,2012-07-17,15398.5,9372.0,12206.0,9634.0,0.115651433643065,-0.131337473352488,138.90001,299.245,666.0,10.0,2012-07-31,KwaZulu-Natal,2012,6.862667560577393,0.29776203136112006,0,0,0
South Africa,-30.733889,29.828333,2012-07-17,14020.5,9492.0,14896.0,12062.0,-0.0302768315667524,-0.2215843857634893,133.8,43.917,122.1,10.0,2012-07-31,KwaZulu-Natal,2012,249.0379638671875,0.450078856690323,0,0,0
South Africa,-26.648056,27.089444,2012-07-17,13945.0,10491.0,18105.5,14788.5,-0.1298107673827237,-0.2662738447012737,171.8,251.847,700.0,10.0,2012-07-31,North West,2012,0.1989130228757858,0.3752994468553524,0,0,0
South Africa,-26.970278,27.211111,2012-07-17,8303.0,8856.5,7922.0,7676.0,0.0234822804314328,0.0556962779747888,173.8,137.974,667.0,26.0,2012-07-31,Free State,2012,0.3417586982250213,0.10903564877120783,0,0,0
South Africa,-26.45,28.085833,2012-07-17,17054.0,11349.0,20740.0,16377.0,-0.0975287082605702,-0.2926548038268556,160.7,136.713,667.0,14.0,2012-07-31,Gauteng,2012,23.029911041259766,0.4195371229710294,0,0,0
South Africa,-26.98472222,26.63227778,2012-07-17,13516.0,10199.0,16056.5,13502.5,-0.0859075154281846,-0.2230961131953296,183.7,183.717,1126.0,18.0,2012-07-31,North West,2012,7.929071426391602,0.5299072961879943,0,0,0
South Africa,-27.935,26.126667,2012-07-17,12260.5,9783.5,15834.5,13403.5,-0.1272112475529449,-0.2362011085955178,198.6,158.771,771.0,11.0,2012-07-31,Free State,2012,0.8840384483337402,0.3470032715906845,0,0,0
South Africa,-29.160278,26.573333,2012-07-17,12625.0,9802.0,14436.0,12276.5,-0.0669228779424261,-0.1911873916989843,204.2,183.281,617.0,174.5,2012-07-31,Free State,2012,1.200295090675354,0.467301941779228,0,0,0
South Africa,-33.870833,20.003333,2012-07-17,15207.0,10485.0,13040.0,11003.0,0.0767161114454629,-0.1086078639744947,198.6,49.252,667.0,65.0,2012-07-31,Western Cape,2012,88.83269500732422,0.06019983482747157,0,0,0
South Africa,-29.161667,23.696389,2012-07-18,7995.0,11014.5,7542.0,7412.0,0.029156207762116,0.1871311939212664,242.5,110.52,281.3,10.0,2012-07-31,Northern Cape,2012,7.641148567199707,0.22355892037701836,0,0,0
South Africa,-24.39619444,27.08983333,2012-07-18,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,178.7,208.002,897.0,10.0,2012-07-31,Limpopo,2012,2.6239962577819824,0.3622979627586242,0,0,0
South Africa,-26.905,32.324722,2012-07-18,14111.0,8782.5,11114.0,9035.0,0.1188107036669965,-0.1171814138164998,144.0,156.164,482.0,13.0,2012-07-31,KwaZulu-Natal,2012,0.0419259555637836,0.31960097888014344,0,1,1
South Africa,-30.398056,30.601944,2012-07-18,15720.5,9016.5,12057.5,9593.0,0.131866945064439,-0.1443010344500325,137.7,76.938,329.5,10.0,2012-07-31,KwaZulu-Natal,2012,7.051553726196289,0.22159405840001625,0,0,0
South Africa,-30.27402,30.69602,2012-07-18,14500.0,9830.0,13839.0,11672.0,0.0233247468153427,-0.1693776669905776,136.7,174.617,692.0,10.0,2012-07-31,KwaZulu-Natal,2012,6.643492698669434,0.33775397408851854,0,1,1
South Africa,-27.169444,29.233889,2012-07-18,14938.0,11437.0,19864.0,15931.5,-0.1415435894488818,-0.2692246254113278,148.5,205.818,449.0,14.0,2012-07-31,Free State,2012,1.7705519199371336,0.307830193469401,0,0,0
South Africa,-26.861111,28.884722,2012-07-18,19031.0,15834.0,22779.0,20626.0,-0.0896436259268115,-0.1798617046072561,152.7,174.002,576.0,134.0,2012-07-31,Mpumalanga,2012,3.842753410339355,0.2515546759790773,0,0,0
South Africa,-28.69485,28.23487,2012-07-18,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,155.40001,107.722,297.2,18.0,2012-07-31,Free State,2012,26.282384872436523,0.7834625562879606,0,0,0
South Africa,-28.883333,27.89,2012-07-18,11721.0,9556.5,12718.5,10920.5,-0.0408150739581413,-0.1419528619528613,162.7,84.515,237.0,14.0,2012-07-31,Free State,2012,642.4806518554688,0.5541763308929436,0,0,0
South Africa,-34.02861,22.22222,2012-07-18,13449.5,8565.0,10850.5,9200.5,0.1069547325102876,-0.1177152275244,156.6,15.112,264.7,10.0,2012-07-31,Western Cape,2012,8.250127792358398,0.26564470695051373,1,0,1
South Africa,-34.405833,19.600556,2012-07-18,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,168.7,13.332,764.0,10.0,2012-07-31,Western Cape,2012,1.8555744886398315,0.25709874884001405,0,0,0
South Africa,-30.336111,27.359444,2012-07-19,9018.0,9763.0,8296.0,7978.0,0.0417003580917174,0.0812337338723069,185.8,57.314,189.2,19.0,2012-07-31,Eastern Cape,2012,0.1531249284744262,0.26517911694686214,0,0,0
South Africa,-30.830556,26.921389,2012-07-20,9794.5,9276.0,9437.0,9075.0,0.0185892936068428,-0.0086036445251963,197.7,72.15,200.3,17.0,2012-07-31,Eastern Cape,2012,9.643239021301268,0.20336203665900757,0,0,0
South Africa,-29.658056,25.973333,2012-07-20,11938.5,9543.0,12674.0,10634.5,-0.0298831894362619,-0.1409281181077547,213.6,304.425,816.0,18.0,2012-07-31,Free State,2012,0.878713309764862,0.5294294326261975,0,0,0
South Africa,-31.000833,26.353056,2012-07-20,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,207.0,219.903,545.0,68.0,2012-07-31,Eastern Cape,2012,0.8403139114379882,0.4176594485189544,0,0,0
South Africa,-30.679722,26.7125,2012-07-20,8975.5,9937.0,8033.5,7918.0,0.0553824445881588,0.105923597006204,205.2,87.727,228.0,21.0,2012-07-31,Eastern Cape,2012,168.3751678466797,0.12033870015027637,0,0,0
South Africa,-28.460833,21.248889,2012-07-20,13564.0,9716.0,11394.5,9714.0,0.0869242943285851,-0.0795101963477886,258.2,143.3,600.0,10.0,2012-07-31,Northern Cape,2012,28.136661529541012,0.4563538445387803,0,0,0
South Africa,-29.803611,30.516111,2012-07-20,12298.0,9441.0,14395.0,12957.0,-0.0785599220769487,-0.2078368853834527,132.3,112.371,382.0,10.0,2012-07-31,KwaZulu-Natal,2012,67.36449432373047,0.35150635429642996,0,0,0
South Africa,-31.5653,18.3306,2012-07-21,12881.0,9773.0,16815.0,14565.0,-0.1324757543103444,-0.2648563261621774,226.8,6.237,221.5,12.0,2012-07-31,Western Cape,2012,25.424549102783203,0.36717806222127647,0,0,0
South Africa,-24.679167,30.8025,2012-07-23,13212.5,9804.5,16096.0,14959.5,-0.0983844277257447,-0.2429103685257032,131.7,97.477,216.6,10.0,2012-07-31,Mpumalanga,2012,179.0471954345703,0.06252831592028411,0,0,0
South Africa,-25.99136,27.84208,2012-07-23,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,163.40001,102.508,459.0,98.0,2012-07-31,Gauteng,2012,43.80900955200195,0.45752973046803463,0,0,0
South Africa,-26.880278,26.965,2012-07-23,13889.5,9824.0,16857.0,13120.0,-0.0965150504935518,-0.2635958172482281,175.40001,257.324,798.0,48.0,2012-07-31,North West,2012,10.25056266784668,0.3792610475764879,0,0,0
South Africa,-26.98472222,26.63227778,2012-07-23,13516.0,10199.0,16056.5,13502.5,-0.0859075154281846,-0.2230961131953296,183.7,214.345,1121.0,18.0,2012-07-31,North West,2012,7.929071426391602,0.5299072961879943,0,0,0
South Africa,-33.31388889,19.07472222,2012-07-23,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,220.3,11.281,141.8,10.0,2012-07-31,Western Cape,2012,1.0701241493225095,0.3154696699781249,0,0,0
South Africa,-24.183889,30.823889,2012-07-24,13520.5,9747.0,13302.5,11431.5,0.0081273533907467,-0.1542549729929059,148.0,196.283,566.0,10.0,2012-07-31,Limpopo,2012,4.416581153869629,0.6060638129415241,0,1,1
South Africa,-26.861111,28.884722,2012-07-24,19031.0,15834.0,22779.0,20626.0,-0.0896436259268115,-0.1798617046072561,152.7,174.798,575.0,134.0,2012-07-31,Mpumalanga,2012,3.842753410339355,0.2515546759790773,0,0,0
South Africa,-26.970278,27.211111,2012-07-24,8303.0,8856.5,7922.0,7676.0,0.0234822804314328,0.0556962779747888,173.8,142.805,686.0,158.0,2012-07-31,Free State,2012,0.3417586982250213,0.10903564877120783,0,0,0
South Africa,-27.802778,28.768333,2012-07-24,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,150.7,134.799,320.3,11.0,2012-07-31,Free State,2012,0.1080184280872344,0.2354623556232547,0,0,0
South Africa,-28.69485,28.23487,2012-07-24,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,155.40001,124.46,403.0,11.0,2012-07-31,Free State,2012,26.282384872436523,0.7834625562879606,0,0,0
South Africa,-33.501667,21.624167,2012-07-24,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,195.5,39.5,265.4,14.0,2012-07-31,Western Cape,2012,9.65261459350586,0.47520508458402333,0,0,0
South Africa,-29.161667,23.696389,2012-07-25,3992.5,5365.5,3806.5,3709.5,0.0238492114373634,0.1699738334060164,242.5,106.435,293.3,10.0,2012-07-31,Northern Cape,2012,7.641148567199707,0.22355892037701836,0,0,0
South Africa,-25.81048333,27.90955222,2012-07-25,12316.0,10092.0,13560.0,11634.5,-0.0480754366980984,-0.1466260781329268,166.5,129.378,605.0,10.0,2012-07-31,North West,2012,32.112186431884766,0.3195847443309199,0,0,0
South Africa,-24.034167,31.123611,2012-07-25,13632.0,9706.0,12303.5,9550.5,0.0512232268512268,-0.1180172198368881,143.0,210.656,630.0,20.0,2012-07-31,Limpopo,2012,1.1146610975265503,0.5838940077590071,0,0,0
South Africa,-29.380556,30.2775,2012-07-25,10807.0,9140.0,13850.5,13383.0,-0.1234310047652839,-0.2048889758813414,132.0,39.598,107.6,10.0,2012-07-31,KwaZulu-Natal,2012,19.751565933227536,0.1155655467579962,0,0,0
South Africa,-28.058889,30.373611,2012-07-25,13596.5,9988.5,15201.0,12438.5,-0.0557166420696239,-0.2069314595367109,143.8,123.976,479.0,80.0,2012-07-31,KwaZulu-Natal,2012,20.130970001220703,0.5972034683087221,0,0,0
South Africa,-29.641944,30.6875,2012-07-26,12086.0,9034.0,12299.0,10460.0,-0.0087348779987697,-0.1530492663947867,135.1,55.867,297.6,10.0,2012-07-31,KwaZulu-Natal,2012,227.22566223144528,0.4642978382639692,0,0,0
South Africa,-31.860278,18.6875,2012-07-26,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,235.40001,5.043,92.2,10.0,2012-07-31,Western Cape,2012,0.7425459623336791,0.31646086293315995,0,0,0
South Africa,-27.5275,30.858056,2012-07-26,10667.5,9341.5,12550.0,12485.0,-0.0810810810810807,-0.1465637347829059,136.1,53.793,132.9,10.0,2012-07-31,KwaZulu-Natal,2012,92.33562469482419,0.3906483298334085,0,0,0
South Africa,-29.380556,30.2775,2012-07-26,10807.0,9140.0,13850.5,13383.0,-0.1234310047652839,-0.2048889758813414,132.0,25.165,109.8,10.0,2012-07-31,KwaZulu-Natal,2012,19.751565933227536,0.1155655467579962,0,0,0
South Africa,-27.00222,28.76528,2012-07-26,11870.0,9768.0,15368.5,12471.0,-0.1284395249371289,-0.2228034929286089,154.2,192.174,474.0,15.0,2012-07-31,Mpumalanga,2012,0.0887413173913955,0.47755518514692324,0,0,0
South Africa,-26.648056,27.089444,2012-07-26,13945.0,10491.0,18105.5,14788.5,-0.1298107673827237,-0.2662738447012737,171.8,249.814,693.0,10.0,2012-07-31,North West,2012,0.1989130228757858,0.3752994468553524,0,0,0
South Africa,-29.758889,30.935278,2012-07-27,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,132.5,47.93,368.4,10.0,2012-07-31,KwaZulu-Natal,2012,1564.210205078125,0.45799916944761104,0,0,0
South Africa,-30.27402,30.69602,2012-07-28,14500.0,9830.0,13839.0,11672.0,0.0233247468153427,-0.1693776669905776,136.7,129.285,620.0,42.0,2012-07-31,KwaZulu-Natal,2012,6.643492698669434,0.33775397408851854,0,1,1
South Africa,-27.01011111,26.69808333,2012-07-30,10633.5,8869.0,10258.5,9185.0,0.017949454336588,-0.0726440988106126,184.40001,199.782,661.0,10.0,2012-07-31,Free State,2012,77.57394409179686,0.4661833456428153,0,0,0
South Africa,-26.648056,27.089444,2012-07-30,13945.0,10491.0,18105.5,14788.5,-0.1298107673827237,-0.2662738447012737,171.8,256.524,696.0,10.0,2012-07-31,North West,2012,0.1989130228757858,0.3752994468553524,0,0,0
South Africa,-26.880278,26.965,2012-07-30,13889.5,9824.0,16857.0,13120.0,-0.0965150504935518,-0.2635958172482281,175.40001,257.359,793.0,174.0,2012-07-31,North West,2012,10.25056266784668,0.3792610475764879,0,0,0
South Africa,-26.98472222,26.63227778,2012-07-30,13516.0,10199.0,16056.5,13502.5,-0.0859075154281846,-0.2230961131953296,183.7,206.427,1132.0,18.0,2012-07-31,North West,2012,7.929071426391602,0.5299072961879943,0,0,0
South Africa,-31.554722,29.245556,2012-07-30,16404.0,9948.0,15700.0,11997.0,0.0219287316222276,-0.2242669993761688,134.90001,86.798,276.7,10.0,2012-07-31,Eastern Cape,2012,8.364091873168945,0.09330536402632125,0,0,0
South Africa,-33.38056,19.30167,2012-07-30,12477.5,9641.0,11418.0,10098.0,0.0443388922600487,-0.0843819744527276,208.3,31.832,312.2,38.0,2012-07-31,Western Cape,2012,65.03730010986328,0.15868158006223476,0,0,0
South Africa,-25.127778,27.628889,2012-07-31,14013.0,10564.0,17917.5,15109.0,-0.1222812044910035,-0.2581851377209759,178.2,148.642,725.0,163.0,2012-07-31,North West,2012,3.1926157474517822,0.22343853018284332,0,0,0
South Africa,-25.20639,27.558,2012-07-31,18619.0,13866.0,19875.5,17563.5,-0.0326410266401692,-0.1781041151104717,176.5,170.204,771.0,21.0,2012-07-31,North West,2012,6.547674179077148,0.38339570310403576,0,0,0
South Africa,-26.861111,28.884722,2012-07-31,19031.0,15834.0,22779.0,20626.0,-0.0896436259268115,-0.1798617046072561,152.7,169.411,590.0,134.0,2012-07-31,Mpumalanga,2012,3.842753410339355,0.2515546759790773,0,0,0
South Africa,-26.970278,27.211111,2012-07-31,8303.0,8856.5,7922.0,7676.0,0.0234822804314328,0.0556962779747888,173.8,132.284,626.0,129.0,2012-07-31,Free State,2012,0.3417586982250213,0.10903564877120783,0,0,0
South Africa,-26.73806,27.59194,2012-07-31,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,165.90001,132.03,563.0,17.0,2012-07-31,Free State,2012,187.4229888916016,0.26251328893277437,0,0,0
South Africa,-26.45,28.085833,2012-07-31,17054.0,11349.0,20740.0,16377.0,-0.0975287082605702,-0.2926548038268556,160.7,105.746,642.0,47.0,2012-07-31,Gauteng,2012,23.029911041259766,0.4195371229710294,0,0,0
South Africa,-31.104278,29.399722,2012-07-31,11651.0,8984.0,11074.5,9456.0,0.0253679787023386,-0.104220156043572,141.3,101.576,197.8,10.0,2012-07-31,Eastern Cape,2012,189.08294677734372,0.30550685359399804,0,0,0
South Africa,-24.39619444,27.08983333,2012-08-01,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,178.7,208.479,903.0,10.0,2012-07-31,Limpopo,2012,2.6239962577819824,0.3622979627586242,0,0,0
South Africa,-27.169444,29.233889,2012-08-01,14938.0,11437.0,19864.0,15931.5,-0.1415435894488818,-0.2692246254113278,148.5,214.078,476.0,13.0,2012-07-31,Free State,2012,1.7705519199371336,0.307830193469401,0,0,0
South Africa,-28.141944,26.417778,2012-08-01,12939.0,9406.5,15040.5,12382.0,-0.0751085616254755,-0.2304577248742167,197.6,292.096,582.0,10.0,2012-07-31,Free State,2012,9.583361625671385,0.4819197022938625,0,0,0
South Africa,-28.1175,26.719444,2012-08-01,12548.0,9924.0,14590.5,12144.5,-0.0752620815446687,-0.1903567276509813,191.7,168.059,1218.0,88.0,2012-07-31,Free State,2012,41.11975860595703,0.4176353581378326,0,0,0
South Africa,-33.13083,18.86278,2012-08-01,12049.0,9654.0,9003.5,8077.0,0.1446621541384627,0.0348653356559022,216.0,29.033,284.7,36.0,2012-07-31,Western Cape,2012,35.93307113647461,0.1987434270301845,0,0,0
South Africa,-28.75,30.442778,2012-08-02,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,151.6,100.893,237.4,10.0,2012-08-31,KwaZulu-Natal,2012,1669.1851806640625,0.45294400334590934,0,0,0
South Africa,-29.161667,30.629722,2012-08-02,12273.0,9665.0,15261.0,14295.0,-0.1085203748093262,-0.2245045334189191,129.3,45.268,108.9,10.0,2012-08-31,KwaZulu-Natal,2012,10.393089294433592,0.22353572889545187,0,0,0
South Africa,-27.00222,28.76528,2012-08-02,11870.0,9768.0,15368.5,12471.0,-0.1284395249371289,-0.2228034929286089,154.2,204.439,487.0,12.0,2012-08-31,Mpumalanga,2012,0.0887413173913955,0.47755518514692324,0,0,0
South Africa,-26.648056,27.089444,2012-08-02,13945.0,10491.0,18105.5,14788.5,-0.1298107673827237,-0.2662738447012737,171.8,215.404,697.0,12.0,2012-08-31,North West,2012,0.1989130228757858,0.3752994468553524,0,0,0
South Africa,-27.398611,26.614722,2012-08-02,13577.0,9189.0,12710.0,10519.0,0.0329820823981434,-0.1607835974245392,192.90001,290.616,964.0,173.0,2012-08-31,Free State,2012,219.52178955078125,0.4314840712709078,0,0,0
South Africa,-28.376944,24.303056,2012-08-02,12279.0,10098.0,14506.0,12644.0,-0.0831435504946795,-0.1791578605104853,231.8,240.744,1375.0,10.0,2012-08-31,Northern Cape,2012,2.153481245040893,0.2940887551423422,0,0,0
South Africa,-27.671111,27.236944,2012-08-03,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,181.8,188.063,487.0,10.0,2012-08-31,Free State,2012,751.6271362304686,0.06995830441613617,0,0,0
South Africa,-28.735556,29.820556,2012-08-04,14714.5,9272.5,12478.0,9938.0,0.0822469430909255,-0.147375922392588,151.2,38.855,105.9,10.0,2012-08-31,KwaZulu-Natal,2012,115.61566925048828,0.27929043520150143,0,0,0
South Africa,-25.99136,27.84208,2012-08-06,12086.5,9613.5,15111.0,13706.5,-0.1112050739957712,-0.2223503003094088,163.40001,91.286,467.0,121.0,2012-08-31,Gauteng,2012,43.80900955200195,0.45752973046803463,0,0,0
South Africa,-26.970278,27.211111,2012-08-06,9872.0,9824.0,9109.0,8584.0,0.0401980928296715,0.0377647493793902,173.8,104.373,591.0,72.0,2012-08-31,Free State,2012,0.3417586982250213,0.10903564877120783,0,0,0
South Africa,-33.818056,19.694722,2012-08-06,11392.0,8999.0,10125.5,8997.0,0.0588590682003018,-0.0589035007451172,210.2,22.8,318.5,12.0,2012-08-31,Western Cape,2012,1.0382056236267088,0.3557465781126644,0,0,0
South Africa,-27.01011111,26.69808333,2012-08-07,11765.0,9940.0,11072.0,9754.5,0.0303454919647938,-0.0538739767751758,184.40001,122.954,694.0,10.0,2012-08-31,Free State,2012,77.57394409179686,0.4661833456428153,0,0,0
South Africa,-29.641944,30.6875,2012-08-07,11615.0,9252.0,11476.0,9957.5,0.0060196613399159,-0.1072944808954066,135.1,68.186,338.7,36.0,2012-08-31,KwaZulu-Natal,2012,227.22566223144528,0.4642978382639692,0,0,0
South Africa,-28.735556,29.820556,2012-08-07,14714.5,9272.5,12478.0,9938.0,0.0822469430909255,-0.147375922392588,151.2,34.995,102.4,10.0,2012-08-31,KwaZulu-Natal,2012,115.61566925048828,0.27929043520150143,0,0,0
South Africa,-26.880278,26.965,2012-08-07,13898.5,10749.0,17607.5,14204.0,-0.117723608201612,-0.2418669440868928,175.40001,266.532,795.0,187.0,2012-08-31,North West,2012,10.25056266784668,0.3792610475764879,0,0,0
South Africa,-26.98472222,26.63227778,2012-08-07,14718.5,11032.5,17442.0,14866.0,-0.08468462865938,-0.2250961386503706,183.7,251.523,1084.0,18.0,2012-08-31,North West,2012,7.929071426391602,0.5299072961879943,0,0,0
South Africa,-27.398611,26.614722,2012-08-07,14804.5,10419.0,14497.0,12355.5,0.0104943432930054,-0.163669930968052,192.90001,253.93,960.0,173.0,2012-08-31,Free State,2012,219.52178955078125,0.4314840712709078,0,0,0
South Africa,-34.075556,20.145556,2012-08-07,15717.5,9898.0,14863.0,11809.0,0.0279426431876521,-0.2005169419651864,195.2,25.896,484.0,10.0,2012-08-31,Western Cape,2012,0.3687523603439331,0.4571173899405969,0,0,0
South Africa,-25.45963889,28.26430556,2012-08-07,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,167.0,185.054,761.0,82.0,2012-08-31,Gauteng,2012,31.259847640991207,0.47633643189700464,0,0,0
South Africa,-28.338333,31.373611,2012-08-07,11693.0,9831.0,11273.5,10277.5,0.0182657348747087,-0.0683503518207014,136.3,134.886,357.0,10.0,2012-08-31,KwaZulu-Natal,2012,189.59136962890625,0.39623031210198,0,0,0
South Africa,-28.068333,31.55,2012-08-07,13255.0,9952.5,15513.5,13886.0,-0.0785060048316732,-0.2183695908269841,144.90001,87.415,220.3,10.0,2012-08-31,KwaZulu-Natal,2012,15.397729873657227,0.43245954579560625,0,0,0
South Africa,-25.57877778,29.12747222,2012-08-07,12259.5,9938.0,12736.0,11384.0,-0.0190634314176551,-0.1234012525359437,161.40001,51.733,575.0,10.0,2012-08-31,Mpumalanga,2012,7.201974868774414,0.10007048953415948,0,0,0
South Africa,-25.81048333,27.90955222,2012-08-08,12239.5,9890.5,12834.5,11085.5,-0.0237297599106643,-0.1295489548954889,166.5,140.013,619.0,10.0,2012-08-31,North West,2012,32.112186431884766,0.3195847443309199,0,0,0
South Africa,-28.44555556,32.325,2012-10-31,16928.5,10391.5,15007.0,12099.0,0.0601681514302263,-0.1817233301179196,136.2,88.807,291.6,10.0,2012-10-31,KwaZulu-Natal,2012,5.344507694244385,0.2949519472556297,1,0,0
South Africa,-26.861111,28.884722,2012-08-08,14183.0,9801.0,13704.25,11265.25,0.02154871859009665,-0.1679009137759293,152.7,182.12,621.0,134.0,2012-08-31,Mpumalanga,2012,3.842753410339355,0.2515546759790773,0,0,0
